run_tag,domain,rubric_version,transcript_index,model,label,confidence,reason,criterion_quote
a5_alt_a,tech_ai,alt_a,23,llama3.1:latest,HIGH,HIGH,The transcript provides a detailed explanation of Amazon Bedrock AgentCore's technical capabilities and how it addresses specific challenges in deploying and operating AI agents securely at scale.,"""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,24,llama3.1:latest,HIGH,MEDIUM,"The transcript provides some technical explanations and critiques of AI hype, but it is largely focused on addressing anxieties and providing historical context rather than concrete technical details or implementable solutions.","""Uses or discusses hype language without substantive technical explanation."""
a5_alt_a,tech_ai,alt_a,25,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a specific technical explanation for how to derive the edit distance algorithm and breaks down a complex problem into simpler components, demonstrating concrete reasoning about operation.","""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,26,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about Android updates and Project Mainline, explaining how they work and their implications for security and app compatibility.","""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,27,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about Apple's M5 chip and its performance improvements over previous generations, including explanations of how the higher memory bandwidth contributes to better performance in certain tasks.","""Names specific technologies, algorithms, libraries, or architectural patterns and provides accurate technical detail about how they work, are implemented, or are constrained."""
a5_alt_a,tech_ai,alt_a,28,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about the impact of AI on job markets and employment figures, but it is primarily focused on explaining a technical problem (job market collapse) with a specific solution path (adoption of AI).","""Covers a technical problem with a specific, implementable solution path."""
a5_alt_a,tech_ai,alt_a,29,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about AI safety concerns and mentions several companies working on this issue, but it is primarily a discussion of the risks and consequences rather than a technical explanation.","""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,30,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about the venture capital fund and its investments, as well as a comparison to the dot com era, which meets criteria 1 and 3.","""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,31,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about how to approach leak code problems, including language choices and algorithmic concepts, which meets the HIGH SIGNAL criteria.","""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,32,llama3.1:latest,LOW,HIGH,"The transcript primarily consists of product announcements, business commentary, and social-impact discussion with little to no technical analysis or explanation.","""Primarily consists of product announcements, business or investment commentary, labor-market news, policy or immigration discussion, personal career stories, or social-impact commentary, even when technology or AI is mentioned, unless technical analysis is a central part of the content."""
a5_alt_a,tech_ai,alt_a,33,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about AI tools like ChatGpt and Gemini, and explains how they can be used to create and direct content, as well as improve SEO and backlink outreach.","""Names specific technologies, algorithms, libraries, or architectural patterns and provides accurate technical detail about how they work, are implemented, or are constrained."""
a5_alt_a,tech_ai,alt_a,34,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about AI investment and project outcomes, as well as a concrete explanation of the economic consequences of these trends.","""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,35,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about AI infrastructure buildout and debt financing, but its primary focus is on financial and market analysis rather than technical implementation or engineering tradeoffs.","""Uses or discusses hype language without substantive technical explanation. Criticizing AI hype is still LOW unless the critique includes concrete technical mechanisms, evidence, or limitations."""
a5_alt_a,tech_ai,alt_a,36,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about the differences in education systems between India and the US, particularly in computer science programs, which meets criteria 1.","""Names specific technologies, algorithms, libraries, or architectural patterns and provides accurate technical detail about how they work, are implemented, or are constrained."""
a5_alt_a,tech_ai,alt_a,37,llama3.1:latest,HIGH,MEDIUM,The transcript provides specific technical explanations about how tech giants exploit human psychology to create addiction through calculated design and manipulation of dopamine release.,"""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,38,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific technical details about the H-1B lottery bill and its potential impact on job prospects for students, but it is primarily a discussion of policy and politics rather than a technical explanation.","""Recommends learning a technology or improving coding/problem-solving skills without explaining what the relevant concepts do, how they work, or how to apply them."""
a5_alt_a,tech_ai,alt_a,39,llama3.1:latest,HIGH,MEDIUM,"The transcript provides some technical details about the impact of automation on jobs and work hours, but it is primarily focused on a narrative explanation of historical changes in work patterns.","""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,20,mistral:latest,HIGH,HIGH,"The transcript provides specific technical details about a problem and its solution in the form of a count vowels permutation problem, explains a technical mechanism with concrete reasoning about operation and implementation, and offers an implementable solution path.","""Explains a technical mechanism or engineering tradeoff—not merely a rhetorical, social, financial, career, or market-level cause-and-effect claim—with concrete reasoning about operation, performance, complexity, reliability, or implementation."""
a5_alt_a,tech_ai,alt_a,21,mistral:latest,HIGH,HIGH,"The transcript provides a specific technical problem (the 132 pattern) and offers an implementable solution path using both brute force and optimized methods with a stack data structure. It also explains the operation of the problem and the optimization method in detail, making concrete reasoning about performance and complexity.","""We will now go to the fourth value. We're going to consider that this is our k value. Let's start looking backwards for our J candidate."""
a5_alt_a,tech_ai,alt_a,22,mistral:latest,HIGH,HIGH,"The content provides specific technical details about the sliding window pattern and subset pattern, and explains a technical mechanism (the sliding window pattern) with concrete reasoning.","""The sliding window pattern is used when you need to process a series of data elements like a list or string in the sliding window pattern you find specific things in a list by looking at a smaller part of the list at a time"""
a5_alt_a,tech_ai,alt_a,23,mistral:latest,HIGH,HIGH,"The transcript provides specific technical details about Amazon Bedrock AgentCore and its capabilities, explains a technical mechanism (the challenges of deploying and operating AI agents at scale), offers an implementable solution path for developers, and covers a technical problem with a specific solution (taking agentic systems from proof of concept to production).","""With AgentCore, you get a secure serverless runtime built for the dynamic needs of agent workloads, end-to-end identity for secure tool access, fully managed intelligent memory, critical agentic tools, including a browser, a code interpreter, and a gateway that converts tools into MCP compatible resources and an observability to gain visibility into agent operations."""
a5_alt_a,tech_ai,alt_a,24,mistral:latest,HIGH,HIGH,"The transcript provides specific technical details about AI (mentions GPT and OpenAI) and explains a technical mechanism with concrete reasoning about operation and implementation. However, it also contains hype language without substantive technical explanation, which is a LOW signal criterion.","""it seems like it's just a 1% Improvement this is actually a 10x Improvement"""
a5_alt_a,tech_ai,alt_a,25,mistral:latest,HIGH,HIGH,"The content provides a concrete technical explanation about operation and problem-solving skills in the context of coding interviews. However, it lacks specificity in naming technologies or algorithms beyond long multiplication and long division.","""First We Take 2 * 5 that's 10 the one is carried then we do 2 * 5 over here that's 10 again we remember we carried the one so it's actually 11"""
a5_alt_a,tech_ai,alt_a,26,mistral:latest,HIGH,HIGH,"The transcript provides accurate technical detail about how Android updates work and are implemented (criterion 1), explains a technical mechanism with concrete reasoning about operation and performance (criterion 2), and covers a technical problem with a specific, implementable solution path (criterion 4).","""The project makes Android more modular, so these twelve critical parts of the operating system can be updated separately from big Android updates."""
a5_alt_a,tech_ai,alt_a,27,mistral:latest,HIGH,HIGH,The transcript provides specific technical details about the Apple M5 chip and its performance improvements compared to the M1 chip. It also explains a technical mechanism (the higher memory bandwidth of the M5 chip contributing to its improved performance) with concrete reasoning.,"""The M5 has like 25% higher memory bandwidth than the M4 base."""
a5_alt_a,tech_ai,alt_a,28,mistral:latest,LOW,HIGH,"The transcript primarily discusses job market trends, economic figures, and fear-based claims without providing concrete technical details or implementable solutions.","""This may be the biggest revision ever, Sarah. We minus 911,000."""
a5_alt_a,tech_ai,alt_a,29,mistral:latest,LOW,HIGH,"The primary content is fear-based and promotional, with no actionable technical skill or implementation guidance.","""We're constructing these aliens, but they're going to get here in about 10 years and they're going to be smarter than us. We should be thinking very, very hard. How are we going to coexist with these things?"""
a5_alt_a,tech_ai,alt_a,30,mistral:latest,LOW,HIGH,The transcript primarily discusses investment and market trends without providing concrete technical details or implementable solutions.,"""When it comes to investing, right? I mean, we're seeing massive amounts of money getting into the space as far as investments"""
a5_alt_a,tech_ai,alt_a,31,mistral:latest,HIGH,HIGH,"The transcript provides specific technical details about programming languages (C++, Python), algorithms (DFS, BFS, sliding window, backtracking), and data structures (arrays, linked lists, hashmaps, trees). It also explains a technical mechanism with concrete reasoning about operation and implementation.","""I learned there are different levels of preparation... I'll share everything I know about the process, including how to practice, how many problems you should solve, common mistakes to avoid"""
a5_alt_a,tech_ai,alt_a,32,mistral:latest,HIGH,HIGH,"The transcript provides specific details about the technologies involved (SoftBank, Oracle OpenAI, Nvidia, ARM, Microsoft) and their roles in Project Stargate. It also explains a technical mechanism (Artificial General Intelligence - AGI) with concrete reasoning about its potential impact on various industries.","""First we have Soft Bank which is run by masayoshi Sun open AI which is going to drive the AI Innovation and it's led by Sam Alman Oracle which is run by Larry Ellison and is going to be bringing the expertise in cloud computing"""
a5_alt_a,tech_ai,alt_a,33,mistral:latest,HIGH,HIGH,"The content provides specific AI tools (ChatGPT and Gemini) and explains how they can be used for content strategy and SEO, which are concrete technical mechanisms. However, the primary focus is on making money with AI, which leans towards promotional content.","""Everyone's talking about AI and everyone's promising that it's going to replace jobs, change the industry, and rewrite the world."""
a5_alt_a,tech_ai,alt_a,34,mistral:latest,LOW,HIGH,The primary message is fear-based with no actionable technical skill or implementation guidance.,"""In 2025, more than 166,000 tech jobs have been cut globally... If you are in tech right now, you felt this the anxiety..."""
a5_alt_a,tech_ai,alt_a,35,mistral:latest,LOW,HIGH,"The transcript primarily discusses financial and market-level issues related to AI, with no substantial technical explanation or implementable solutions.","""Tech companies are borrowing hundreds of billions of dollars to build AI"""
a5_alt_a,tech_ai,alt_a,36,mistral:latest,HIGH,MEDIUM,"The content provides specific technical details about the differences between the education system in India and the United States, focusing on practical assignments and grading systems.","""you're going to have an assignment that you have to submit by Sunday midnight"" and ""a lot of professors set up their coursework differently and in some cases final exam don't even matter because all your coursework grading system is divided into like you're gonna get graded on your assignments you're gonna get it on your unit test midterms your attendance your class participation and final exam"""
a5_alt_a,tech_ai,alt_a,37,mistral:latest,LOW,HIGH,"The transcript primarily consists of fear-based commentary about addiction and social media, with no actionable technical skill or implementation guidance.","""This is one of countless tricks used by tech giants."""
a5_alt_a,tech_ai,alt_a,38,mistral:latest,LOW,HIGH,"The primary content is fear-based and promotional, discussing a proposed bill without providing technical details or implementable solutions.","""New H1B lottery bill has been proposed... But of course media is making a big news about this and everyone is freaking out"""
a5_alt_a,tech_ai,alt_a,39,mistral:latest,HIGH,HIGH,"The transcript provides a historical context and discusses specific technologies (self-checkout machines) while also explaining the impact of these technologies on work and jobs. However, it does not provide concrete technical details or an implementable solution path for the future of work.","""there's a moment when you realize that the world around you has shifted... this change is coming"""
a5_alt_a,tech_ai,alt_a,20,qwen2.5:7b,HIGH,HIGH,Provides accurate technical detail about how to solve a coding problem and explains a technical mechanism.,"""any e character can only be followed by either an A or an i and any eye cannot be followed by another ey basically that means it can be followed by any other character except for I so any of the other four characters O's can only be followed by eyes or you and use can be only followed by A's"""
a5_alt_a,tech_ai,alt_a,21,qwen2.5:7b,LOW,MEDIUM,"The content is primarily focused on a coding problem and solution, but lacks technical depth and implementation details.","""Even doing this in a brute force way would not be simple. we would say that okay this is possibly our k. So now we want to start looking backwards to find a value that is greater than this value four."""
a5_alt_a,tech_ai,alt_a,22,qwen2.5:7b,HIGH,HIGH,Provides specific technical patterns and explains how to apply them.,
a5_alt_a,tech_ai,alt_a,23,qwen2.5:7b,HIGH,HIGH,Provides specific technical details about AgentCore and its capabilities.,
a5_alt_a,tech_ai,alt_a,24,qwen2.5:7b,LOW,MEDIUM,The content is primarily fear-based and promotes skepticism without providing concrete technical details.,"""it's as old as human history and some of the symptoms include rabidly mentioning the term ai"""
a5_alt_a,tech_ai,alt_a,25,qwen2.5:7b,LOW,MEDIUM,The content is primarily fear-based and promotes a course without providing substantial technical details.,"""just improve your problem solving skills and you'll be able to pass all your coding interviews just solve some linkless questions over here and some tree questions over there"""
a5_alt_a,tech_ai,alt_a,26,qwen2.5:7b,HIGH,HIGH,Provides specific technical details about Project Mainline and other Android updates mechanisms.,"""The project makes Android more modular, so these twelve critical parts of the operating system can be updated separately from big Android updates."""
a5_alt_a,tech_ai,alt_a,27,qwen2.5:7b,LOW,MEDIUM,The content is primarily promotional and focuses on Apple's chip launch without providing substantial technical details.,"""Now, I think for Apple, they recognize that they're like, I'm sure they'd love to sell millions of these. I'm sure they'd love to advertise it like crazy and try to con people into buying the new one, but I think they realize that because Apple silicon like M1 was already so good, not a lot of people are actually looking to upgrade from previous generations of Apple silicon."""
a5_alt_a,tech_ai,alt_a,28,qwen2.5:7b,LOW,HIGH,The transcript primarily focuses on fear-based claims about job loss and economic instability without providing concrete technical details.,"""Likewise, the Dow Jones surpassed 47,000 points for the first time in history. This highlights a labor market that seemed solid but was actually filled with inflated projections and inconsistent expectations."""
a5_alt_a,tech_ai,alt_a,29,qwen2.5:7b,LOW,MEDIUM,The transcript primarily focuses on fear-based warnings and lacks concrete technical details.,
a5_alt_a,tech_ai,alt_a,30,qwen2.5:7b,LOW,HIGH,The transcript primarily discusses hype and fear around AI investments without providing substantial technical details.,"""So we run a a large venture capital fund in Arizona back in the US. And so it's the largest funded by Arizona standards, non coastal, as we like to call it."""
a5_alt_a,tech_ai,alt_a,31,qwen2.5:7b,LOW,MEDIUM,"The content is primarily focused on personal experience and advice, lacking substantial technical detail.","""And I didn't even know what dynamic programming was."""
a5_alt_a,tech_ai,alt_a,32,qwen2.5:7b,LOW,MEDIUM,"The content is primarily promotional and fear-based, lacking substantial technical detail.",
a5_alt_a,tech_ai,alt_a,33,qwen2.5:7b,LOW,HIGH,"The content is primarily focused on fear and promoting a course, lacking substantial technical detail.","""In this video, I'm not going to give you any recycled ideas like build your own AI chatbot or build your own AI SAS. That's not helpful."""
a5_alt_a,tech_ai,alt_a,34,qwen2.5:7b,LOW,HIGH,The content is primarily fear-based and lacks substantial technical explanation.,"""Whether you are in tech or you're someone who wants to stay ahead of the curve, once you understand the real game being played, you can position yourself to survive what is coming."""
a5_alt_a,tech_ai,alt_a,35,qwen2.5:7b,LOW,HIGH,The transcript primarily focuses on fear-based claims and financial speculation without providing substantial technical details.,"""Tech companies are borrowing hundreds of billions of dollars to build AI. But here's the part they're not saying."""
a5_alt_a,tech_ai,alt_a,36,qwen2.5:7b,LOW,HIGH,The content is primarily fear-based and lacks substantial technical detail.,"""so I'm gonna tell you that so come prepared if you have time if you're watching right now and if you have time before landing in United States whatever your coursework is start reviewing it start figuring out talk to your"""
a5_alt_a,tech_ai,alt_a,37,qwen2.5:7b,LOW,HIGH,The content primarily focuses on fear-based claims and social commentary without providing substantial technical details.,"""Clearly, the situation is terrifying for children. But what about you?"""
a5_alt_a,tech_ai,alt_a,38,qwen2.5:7b,LOW,HIGH,The transcript primarily consists of social commentary and fear-based messaging without technical content.,
a5_alt_a,tech_ai,alt_a,39,qwen2.5:7b,LOW,MEDIUM,The transcript primarily focuses on social and economic fears without providing substantial technical content.,"""what's the actual future of work going to be like how will the meaning and value of jobs change what skills will actually matter in this new world"""
a5_alt_b,tech_ai,alt_b,20,llama3.1:latest,HIGH,HIGH,"The transcript provides a sustained explanation of a technical mechanism (dynamic programming) to solve a specific problem (counting strings with certain rules), including concrete implementation details and tradeoffs.","""Implementation-oriented content qualifies when it provides actionable details such as code or pseudocode, configuration steps, component interactions, data flow, debugging procedure, evaluation method, benchmark conditions, or decision criteria that a technically competent viewer could apply."""
a5_alt_b,tech_ai,alt_b,21,llama3.1:latest,HIGH,HIGH,The transcript provides a clear explanation of a technical problem (132 pattern) and its solution using both brute force and optimized stack-based approaches.,"""Assign HIGH only when the transcript contains at least one sustained, technically substantive segment that identifies a concrete problem and explains a specific solution, mechanism, implementation, or tradeoff."""
a5_alt_b,tech_ai,alt_b,22,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and sustained explanation of technical mechanisms, including specific patterns and algorithms, along with actionable details and implementation-oriented content.","""Implementation-oriented content qualifies when it provides actionable details such as code or pseudocode, configuration steps, component interactions, data flow, debugging procedure, evaluation method, benchmark conditions, or decision criteria that a technically competent viewer could apply."""
a5_alt_b,tech_ai,alt_b,23,llama3.1:latest,HIGH,HIGH,"The transcript provides a sustained explanation of a technical mechanism (AgentCore) and its implementation, including specific details about how it addresses the challenges of deploying and operating AI agents securely at scale.","""Assign HIGH only when the transcript contains at least one sustained, technically substantive segment that identifies a concrete problem and explains a specific solution, mechanism, implementation, or tradeoff."""
a5_alt_b,tech_ai,alt_b,24,llama3.1:latest,HIGH,MEDIUM,"The transcript contains a mix of technical and non-technical content, but it also has sustained explanations of concepts (e.g., the limitations of AI hype) and comparisons/benchmarks (e.g., comparing GPT-4 to other technologies).","""Implementation-oriented content qualifies when it provides actionable details such as code or pseudocode, configuration steps, component interactions, data flow, debugging procedure, evaluation method, benchmark conditions, or decision criteria that a technically competent viewer could apply."""
a5_alt_b,tech_ai,alt_b,25,llama3.1:latest,HIGH,HIGH,The transcript contains a sustained and technically substantive segment explaining how to derive the edit distance algorithm through breaking down long multiplication into simpler components.,"""Explanations of concepts qualify when they describe how or why something works, including assumptions, constraints, failure modes, or tradeoffs."""
a5_alt_b,tech_ai,alt_b,26,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a sustained explanation of a technical mechanism (Project Mainline) and its implementation, as well as comparisons and benchmarks (e.g., ""the number of potentially harmful apps are at an all time low across its ecosystem"").","""Implementation-oriented content qualifies when it provides actionable details such as code or pseudocode, configuration steps, component interactions, data flow, debugging procedure, evaluation method, benchmark conditions, or decision criteria that a technically competent viewer could apply."""
a5_alt_b,tech_ai,alt_b,27,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a sustained explanation of Apple's new M5 chip and its technical improvements over previous generations, including specific details on memory bandwidth, GPU performance, and AI workflows.","""Assign HIGH only when the transcript contains at least one sustained, technically substantive segment that identifies a concrete problem and explains a specific solution, mechanism, implementation, or tradeoff."""
a5_alt_b,tech_ai,alt_b,28,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a sustained explanation of how AI is transforming the American workforce and its impact on job market, including specific numbers and statistics.","""The adoption of artificial intelligence plays a central role in this scenario."""
a5_alt_b,tech_ai,alt_b,29,llama3.1:latest,LOW,HIGH,"The transcript is primarily focused on fear-based content and unsupported predictions about AI's potential to replace humans, with little to no concrete technical explanation or analysis.","""Fear-based content is LOW when urgency about replacement, obsolescence, security, or being left behind is the main thesis and the transcript does not teach a concrete technical skill or mitigation procedure."""
a5_alt_b,tech_ai,alt_b,30,llama3.1:latest,HIGH,MEDIUM,"The transcript contains a sustained technical segment explaining the comparison between the current tech investing bubble and the dot com era, including specific examples and metrics.","""Implementation-oriented content qualifies when it provides actionable details such as code or pseudocode, configuration steps, component interactions, data flow, debugging procedure, evaluation method, benchmark conditions, or decision criteria that a technically competent viewer could apply."""
a5_alt_b,tech_ai,alt_b,31,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a sustained explanation of the author's experience and approach to solving leak code problems, including specific technical details about language choice, data structures, and algorithms.","""Implementation-oriented content qualifies when it provides actionable details such as code or pseudocode, configuration steps, component interactions, data flow, debugging procedure, evaluation method, benchmark conditions, or decision criteria that a technically competent viewer could apply."""
a5_alt_b,tech_ai,alt_b,32,llama3.1:latest,LOW,HIGH,The transcript is primarily focused on hype and news summary with little to no sustained technical explanation or analysis.,"""Assign LOW when the transcript mainly consists of hype, opinions, news summary, product praise, trend commentary, or broad predictions and does not include a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff."""
a5_alt_b,tech_ai,alt_b,33,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a sustained explanation of technical mechanisms and implementations in AI content strategy and SEO, with specific examples and tools used.","""Implementation-oriented content qualifies when it provides actionable details such as code or pseudocode, configuration steps, component interactions, data flow, debugging procedure, evaluation method, benchmark conditions, or decision criteria that a technically competent viewer could apply."""
a5_alt_b,tech_ai,alt_b,34,llama3.1:latest,LOW,HIGH,"The transcript is primarily focused on fear-based content and hype about AI layoffs, with little to no technical explanation or actionable details.","""Fear-based content is LOW when urgency about replacement, obsolescence, security, or being left behind is the main thesis and the transcript does not teach a concrete technical skill or mitigation procedure."""
a5_alt_b,tech_ai,alt_b,35,llama3.1:latest,HIGH,MEDIUM,"The transcript contains a sustained technical segment discussing the financial implications and potential risks of AI infrastructure buildout, but it is not primarily focused on explaining technical mechanisms or implementations.","""Assign HIGH when technically coherent, actionable explanation is the dominant content and promotional, hype, or fear framing is incidental."""
a5_alt_b,tech_ai,alt_b,36,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a sustained explanation of how the education system in the US differs from India, specifically highlighting the emphasis on practical assignments and hands-on experience, which is a technically coherent and actionable explanation.","""Explanations of concepts qualify when they describe how or why something works, including assumptions, constraints, failure modes, or tradeoffs."""
a5_alt_b,tech_ai,alt_b,37,llama3.1:latest,HIGH,MEDIUM,The transcript contains a sustained explanation of technical mechanisms and tradeoffs in human psychology exploited by tech giants to create addiction.,"""Explanations of concepts qualify when they describe how or why something works, including assumptions, constraints, failure modes, or tradeoffs."""
a5_alt_b,tech_ai,alt_b,38,llama3.1:latest,LOW,HIGH,"The transcript is primarily focused on fear-based content and promotional material, with approximately 30% or more of the spoken content devoted to selling the speaker's expertise as an immigration lawyer.","""Promotional content is LOW when approximately 30% or more of the transcript's spoken content is devoted to selling or repeatedly directing viewers to a course, bootcamp, newsletter, consulting service, affiliate product, or other paid resource."""
a5_alt_b,tech_ai,alt_b,39,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a sustained explanation of how and why jobs are changing due to technological advancements, including historical context and comparisons between different eras.","""Explanations of concepts qualify when they describe how or why something works, including assumptions, constraints, failure modes, or tradeoffs."""
a5_alt_b,tech_ai,alt_b,20,mistral:latest,HIGH,HIGH,"The transcript provides a sustained explanation of a technical mechanism (counting strings under specific rules) and includes actionable details such as code or pseudocode, configuration steps, decision criteria, and explanation. It also describes how the problem works, including assumptions, constraints, and failure modes.","""Explanations of concepts qualify when they describe how the problem works"""
a5_alt_b,tech_ai,alt_b,21,mistral:latest,HIGH,HIGH,"The transcript provides a sustained explanation of a technical mechanism (the 132 pattern problem and its solution) with specific examples and actionable details such as code or pseudocode. It also explains how the stack data structure can be used to optimize the problem, which is counterintuitive but relevant to the problem at hand.","""Now that's pretty complicated...we would say that okay this is possibly our k. So now we want to start looking backwards to find a value that is greater than this value four."""
a5_alt_b,tech_ai,alt_b,22,mistral:latest,HIGH,HIGH,"The transcript provides a sustained explanation of a technical mechanism (sliding window pattern, subset pattern, modified binary search pattern) and includes actionable details such as problem examples and strategies for solving them.","""the sliding window pattern you find specific things in a list by looking at a smaller part of the list at a time,"" ""in the subset pattern we need to explore all the possible Arrangements of elements from the given set,"" ""you'll need to modify the standard binary search to figure out which half of the array to search in"""
a5_alt_b,tech_ai,alt_b,23,mistral:latest,HIGH,HIGH,"The transcript provides a concrete problem (challenges in deploying and operating AI agents securely at scale), explains a specific solution (Amazon Bedrock AgentCore), describes how it works (secure serverless runtime, end-to-end identity, intelligent memory, tools, observability), and includes enough context to interpret the result (works with popular open-source frameworks and any model).","""With AgentCore, you get a secure serverless runtime built for the dynamic needs of agent workloads"""
a5_alt_b,tech_ai,alt_b,24,mistral:latest,HIGH,HIGH,"The transcript provides a sustained explanation of a technical mechanism (the impact and potential of AI technology) and includes comparisons and benchmarks (comparing the hype around AI to its actual impact). However, it also contains promotional content (selling the idea that the speaker's conclusions align with leading AI researchers) and fear-based content (discussing the ethics and questionable practices of OpenAI).","""I can't predict the future I can't tell you exactly where the tech job market is going but I'll try to provide some historical context give a lot of facts and to reach my conclusions I'll make a series of thought experiments"""
a5_alt_b,tech_ai,alt_b,25,mistral:latest,HIGH,HIGH,"The transcript provides a detailed explanation of how to simplify multiplication into an addition problem, which demonstrates a technical mechanism and implementation. It also includes a comparison between multiplication and addition (criterion 5).","""most people don't care enough to ask why does this work they don't care enough to notice that this is the same as writing it out like this"""
a5_alt_b,tech_ai,alt_b,26,mistral:latest,HIGH,HIGH,"The transcript provides a sustained explanation of a technical mechanism (Project Mainline) and its implications for Android updates, including specific examples and context. It also explains how and why the mechanism works, providing details about lower-level features that influence security and app compatibility.","""Explanations of concepts qualify when they describe how or why something works"""
a5_alt_b,tech_ai,alt_b,27,mistral:latest,HIGH,HIGH,"The transcript provides a specific problem (the performance improvement of the new M5 chip compared to previous chips) and explains a solution (its faster single-core performance and higher memory bandwidth), although it does not provide actionable implementation details. It also compares the M5 chip to other chips in the industry, providing context for its performance gains.","""The M5 has like 25% higher memory bandwidth than the M4 base."""
a5_alt_b,tech_ai,alt_b,28,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, news summary, and broad predictions about the job market without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.","""The data shows unemployment rose to its highest level in nearly 4 years, 4.3%."""
a5_alt_b,tech_ai,alt_b,29,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, news summary, and broad predictions without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.","""This is a story about preparing for the worst. Maybe the worst thing any of us can imagine."""
a5_alt_b,tech_ai,alt_b,30,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, news summary, and broad predictions without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.","""opening, I had to revise their cost estimates for the next four and a half years upwards by 250%"" - this statement is an opinion about cost estimates, not a sustained explanation of a technical mechanism or implementation."
a5_alt_b,tech_ai,alt_b,31,mistral:latest,HIGH,HIGH,"The transcript provides a sustained explanation of a technical mechanism (solving leak code problems) and includes specific technical details such as algorithms (DFS, BFS, sliding window, backtracking), data structures (arrays, linked lists, hashmaps, trees), and languages (C++, Python). However, it also contains promotional content (mention of getting an offer from Google and the speaker's intention to share their knowledge) which slightly reduces its score.","""I learned there are different levels of preparation... I've never used Python at any job or internship."""
a5_alt_b,tech_ai,alt_b,32,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, news summary, and broad predictions without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.","""Donald Trump just approved project Stargate and it's probably one of the biggest news that you're going to hear in this era together these World leading technology Giants are announcing the formation of Stargate"""
a5_alt_b,tech_ai,alt_b,33,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, and broad predictions without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.","""Everyone's talking about AI and everyone's promising that it's going to replace jobs, change the industry, and rewrite the world."""
